Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
26/03/2020,7,-22,10,33,-77,-74,-76
26/03/2020,8,-57,-35,37,-90,-88,-84
26/03/2020,9,-23,55,32,-78,-74,-71
26/03/2020,10,-26,25,32,-71,-71,-72
26/03/2020,11,-27,27,30,-69,-66,-68
26/03/2020,12,-23,19,35,-77,-76,-79
26/03/2020,13,-39,-29,37,-82,-80,-81
26/03/2020,14,-29,28,35,-71,-71,-77
26/03/2020,15,-30,23,32,-77,-73,-73
26/03/2020,16,-27,-9,30,-76,-72,-70
26/03/2020,17,-26,19,30,-72,-72,-69
26/03/2020,18,-32,12,30,-70,-69,-69
26/03/2020,19,-37,-21,40,-86,-85,-85
26/03/2020,20,-28,-26,38,-82,-83,-80
26/03/2020,21,-18,45,35,-67,-73,-77
26/03/2020,22,-28,3,35,-79,-76,-74
26/03/2020,23,-33,13,32,-78,-75,-74
26/03/2020,24,-28,37,32,-69,-73,-75
26/03/2020,25,-28,23,35,-77,-75,-82
26/03/2020,26,-41,-47,37,-80,-81,-79
26/03/2020,27,-30,2,32,-77,-75,-71
26/03/2020,28,-39,-54,39,-84,-81,-84
26/03/2020,29,-25,22,33,-62,-67,-74
26/03/2020,30,-28,-7,40,-76,-77,-83
26/03/2020,31,-24,-13,32,-76,-70,-73
26/03/2020,32,-37,-27,34,-86,-82,-79
26/03/2020,33,-33,36,34,-80,-78,-77
27/03/2020,1,-83,-91,0,-96,-92,-84
27/03/2020,2,-65,-82,37,-95,-90,-81
27/03/2020,3,-25,22,29,-68,-61,-66
27/03/2020,4,-26,37,34,-75,-70,-75
27/03/2020,5,-27,13,31,-75,-68,-69
27/03/2020,6,-28,31,33,-75,-66,-70
27/03/2020,7,-25,4,34,-77,-73,-76
27/03/2020,8,-57,-35,38,-90,-88,-83
27/03/2020,9,-24,39,32,-79,-72,-71
27/03/2020,10,-27,20,33,-73,-71,-71
27/03/2020,11,-30,9,31,-71,-65,-67
27/03/2020,12,-22,12,36,-80,-76,-77
27/03/2020,13,-40,-30,39,-85,-80,-81
27/03/2020,14,-30,34,36,-72,-70,-76
27/03/2020,15,-31,17,33,-80,-72,-72
27/03/2020,16,-29,-13,31,-77,-70,-69
27/03/2020,17,-30,-2,31,-75,-75,-69
27/03/2020,18,-33,8,31,-72,-68,-69
27/03/2020,19,-35,-21,41,-87,-85,-84
27/03/2020,20,-28,-34,39,-83,-82,-79
27/03/2020,21,-21,22,36,-68,-70,-77
27/03/2020,22,-27,4,35,-80,-75,-74
27/03/2020,23,-33,13,33,-78,-73,-74
27/03/2020,24,-29,24,33,-71,-72,-74
27/03/2020,25,-29,5,35,-80,-76,-81
27/03/2020,26,-41,-49,38,-81,-80,-79
27/03/2020,27,-32,-1,32,-79,-72,-70
27/03/2020,28,-38,-61,39,-85,-80,-84
27/03/2020,29,-29,8,34,-65,-66,-74
27/03/2020,30,-31,-10,40,-78,-77,-83
27/03/2020,31,-24,-15,33,-78,-68,-73
27/03/2020,32,-40,-31,35,-88,-83,-78
27/03/2020,33,-33,10,34,-81,-78,-76
28/03/2020,1,-74,-93,0,-95,-92,-83
28/03/2020,2,-69,-89,36,-96,-92,-67
28/03/2020,3,-38,-34,20,-74,-60,-56
28/03/2020,4,-36,-23,22,-82,-71,-65
28/03/2020,5,-38,-29,20,-81,-65,-55
28/03/2020,6,-40,-23,23,-82,-68,-63
28/03/2020,7,-36,-33,21,-83,-73,-62
28/03/2020,8,-63,-59,36.5,-91,-90,-67
28/03/2020,9,-34,4,21,-85,-73,-57
28/03/2020,10,-36,-26,23,-80,-73,-62
28/03/2020,11,-39,-31,22,-78,-66,-58
28/03/2020,12,-34,-32,23,-85,-79,-63
28/03/2020,13,-47,-40,38,-89,-83,-69
28/03/2020,14,-41,-28,24,-80,-74,-69
28/03/2020,15,-42,-32,23,-85,-71,-63
28/03/2020,16,-40,-42,21,-84,-69,-57
28/03/2020,17,-41,-18,21,-80,-76,-58
28/03/2020,18,-42,-44,22,-79,-69,-60
28/03/2020,19,-33,-39,25,-88,-84,-68
28/03/2020,20,-37,-63,25,-87,-82,-66
28/03/2020,21,-34,-25,23,-76,-71,-63
28/03/2020,22,-37,-30,23,-85,-78,-62
28/03/2020,23,-44,-39,23,-85,-78,-67
28/03/2020,24,-40,-37,22,-77,-73,-64
28/03/2020,25,-38,-46,34.5,-86,-76,-63
28/03/2020,26,-49,-63,24,-84,-82,-64
28/03/2020,27,-44,-41,20,-84,-70,-55
28/03/2020,28,-44,-74,25,-86,-79,-71
28/03/2020,29,-41,-35,23,-75,-69,-66
28/03/2020,30,-38,-39,25,-83,-80,-68
28/03/2020,31,-37,-59,22,-85,-71,-58
28/03/2020,32,-50,-54,34,-91,-87,-64
28/03/2020,33,-45,-30,22,-87,-77,-61
29/03/2020,1,-80,-93,0,-95,-91,-83
29/03/2020,2,-69,-90,36,-96,-92,-69
29/03/2020,3,-47,-48,16,-79,-64,-55
29/03/2020,4,-43,-31,19,-85,-74,-65
29/03/2020,5,-47,-56,16,-86,-70,-55
29/03/2020,6,-48,-42,18,-85,-72,-62
29/03/2020,7,-44,-48,17,-87,-73,-63
29/03/2020,8,-67,-60,36.5,-92,-91,-69
29/03/2020,9,-45,-18,17,-87,-73,-56
29/03/2020,10,-44,-47,18,-83,-74,-63
29/03/2020,11,-46,-43,17,-83,-67,-58
29/03/2020,12,-43,-47,20,-85,-80,-61
29/03/2020,13,-53,-43,38,-90,-84,-69
29/03/2020,14,-50,-42,19,-84,-76,-68
29/03/2020,15,-51,-15,17,-88,-73,-60
29/03/2020,16,-47,-56,17,-87,-72,-58
29/03/2020,17,-50,-35,17,-84,-80,-58
29/03/2020,18,-54,-52,18,-83,-72,-61
29/03/2020,19,-42,-46,31.5,-89,-86,-68
29/03/2020,20,-48,-63,20,-89,-83,-65
29/03/2020,21,-43,-36,18,-81,-74,-61
29/03/2020,22,-47,-42,18,-87,-78,-62
29/03/2020,23,-52,-52,18,-87,-79,-65
29/03/2020,24,-47,-44,17,-82,-76,-62
29/03/2020,25,-46,-52,34.5,-88,-79,-67
29/03/2020,26,-53,-65,20,-87,-83,-65
29/03/2020,27,-50,-57,16,-88,-71,-54
29/03/2020,28,-58,-77,21,-87,-82,-70
29/03/2020,29,-50,-43,18,-79,-72,-64
29/03/2020,30,-55,-38,21,-86,-82,-67
29/03/2020,31,-49,-64,18,-89,-75,-58
29/03/2020,32,-53,-57,34,-93,-88,-65
29/03/2020,33,-49,-38,28,-89,-76,-66
30/03/2020,1,-84,-90,0,-95,-93,-82
30/03/2020,2,-67,-84,35,-94,-90,-82
30/03/2020,3,-32,-7,28,-66,-65,-69
30/03/2020,4,-28,0,33,-75,-74,-78
30/03/2020,5,-32,-15,29,-74,-72,-72
30/03/2020,6,-31,-2,31,-73,-69,-73
30/03/2020,7,-28,-19,32,-78,-77,-79
30/03/2020,8,-60,-47,35,-89,-89,-85
30/03/2020,9,-30,-4,31,-78,-76,-74
30/03/2020,10,-31,-15,31,-72,-73,-74
30/03/2020,11,-32,-15,29,-69,-67,-70
30/03/2020,12,-31,-15,34,-75,-77,-79
30/03/2020,13,-47,-37,37,-84,-81,-83
30/03/2020,14,-34,-11,34,-72,-73,-78
30/03/2020,15,-33,-16,32,-77,-74,-76
30/03/2020,16,-30,-35,29,-76,-73,-72
30/03/2020,17,-32,-16,30,-75,-81,-72
30/03/2020,18,-35,-23,30,-71,-72,-72
30/03/2020,19,-46,-46,38,-85,-85,-86
30/03/2020,20,-35,-44,37,-82,-84,-81
30/03/2020,21,-29,-12,34,-69,-74,-79
30/03/2020,22,-31,-20,33,-79,-78,-77
30/03/2020,23,-35,-23,32,-76,-75,-77
30/03/2020,24,-32,-10,31,-68,-76,-78
30/03/2020,25,-34,-28,34,-79,-78,-83
30/03/2020,26,-44,-59,35,-78,-81,-81
30/03/2020,27,-35,-23,31,-76,-76,-73
30/03/2020,28,-45,-64,36,-84,-81,-85
30/03/2020,29,-36,-20,32,-63,-69,-77
30/03/2020,30,-37,-35,38,-77,-79,-84
30/03/2020,31,-29,-38,32,-76,-72,-76
30/03/2020,32,-41,-46,33,-87,-83,-81
30/03/2020,33,-38,-7,34,-82,-80,-79
31/03/2020,1,-84,-92,0,-96,-93,-85
31/03/2020,2,-66,-81,35,-94,-91,-83
31/03/2020,3,-31,25,28,-65,-63,-69
31/03/2020,4,-28,38,34,-73,-73,-78
31/03/2020,5,-29,2,31,-74,-72,-72
31/03/2020,6,-29,29,32,-73,-68,-74
31/03/2020,7,-23,1,33,-76,-76,-79
31/03/2020,8,-59,-44,36,-90,-89,-85
31/03/2020,9,-27,30,32,-77,-75,-74
31/03/2020,10,-29,12,33,-72,-74,-75
31/03/2020,11,-29,2,30,-69,-67,-70
31/03/2020,12,-28,2,35,-76,-77,-79
31/03/2020,13,-42,-28,37,-83,-81,-83
31/03/2020,14,-31,14,34,-70,-72,-78
31/03/2020,15,-34,8,33,-78,-74,-76
31/03/2020,16,-27,-22,30,-75,-74,-73
31/03/2020,17,-32,2,31,-74,-80,-73
31/03/2020,18,-33,6,31,-71,-72,-73
31/03/2020,19,-42,-29,39,-85,-85,-86
31/03/2020,20,-30,-36,38,-82,-84,-81
31/03/2020,21,-23,26,34,-68,-73,-79
31/03/2020,22,-28,-2,35,-78,-78,-77
31/03/2020,23,-34,-1,32,-76,-75,-77
31/03/2020,24,-29,17,32,-64,-75,-78
31/03/2020,25,-35,-10,35,-80,-78,-83
31/03/2020,26,-42,-51,36,-79,-82,-81
31/03/2020,27,-35,-7,32,-77,-75,-74
31/03/2020,28,-44,-61,37,-85,-81,-85
31/03/2020,29,-32,3,33,-64,-69,-77
31/03/2020,30,-34,-20,39,-76,-79,-84
31/03/2020,31,-28,-21,32,-76,-72,-76
31/03/2020,32,-41,-42,34,-86,-85,-81
31/03/2020,33,-36,22,34,-80,-80,-80
01/04/2020,1,-85,-92,0,-96,-93,-85
01/04/2020,2,-68,-83,36,-95,-91,-83
01/04/2020,3,-31,1,29,-68,-65,-69
01/04/2020,4,-30,14,35,-74,-74,-78
01/04/2020,5,-29,3,31,-74,-72,-72
01/04/2020,6,-33,15,33,-74,-70,-74
01/04/2020,7,-27,3,34,-77,-76,-79
01/04/2020,8,-61,-46,37,-90,-90,-85
01/04/2020,9,-29,32,32,-78,-76,-74
01/04/2020,10,-32,0,33,-73,-74,-75
01/04/2020,11,-32,-2,31,-70,-70,-71
01/04/2020,12,-29,-1,35,-77,-79,-79
01/04/2020,13,-44,-27,38,-83,-83,-83
01/04/2020,14,-35,-6,36,-74,-75,-79
01/04/2020,15,-36,-11,33,-80,-75,-76
01/04/2020,16,-30,-20,31,-76,-76,-73
01/04/2020,17,-34,1,32,-77,-82,-73
01/04/2020,18,-35,-10,32,-71,-73,-73
01/04/2020,19,-45,-29,40,-86,-86,-85
01/04/2020,20,-31,-35,38,-82,-85,-81
01/04/2020,21,-25,22,35,-68,-74,-79
01/04/2020,22,-30,-3,35,-78,-79,-77
01/04/2020,23,-34,0,33,-79,-76,-77
01/04/2020,24,-33,11,32,-68,-75,-78
01/04/2020,25,-36,-13,36,-79,-79,-83
01/04/2020,26,-43,-53,37,-80,-83,-81
01/04/2020,27,-35,-6,32,-77,-75,-73
01/04/2020,28,-47,-64,38,-85,-82,-85
01/04/2020,29,-33,-6,34,-64,-71,-77
01/04/2020,30,-36,-18,40,-77,-79,-84
01/04/2020,31,-30,-28,33,-77,-72,-76
01/04/2020,32,-43,-42,34,-87,-85,-81
01/04/2020,33,-36,12,35,-80,-80,-79
02/04/2020,1,-85,-93,0,-97,-93,-86
02/04/2020,2,-68,-81,37,-95,-91,-84
02/04/2020,3,-30,15,29,-68,-65,-69
02/04/2020,4,-29,41,35,-73,-73,-78
02/04/2020,5,-31,2,31,-74,-72,-72
02/04/2020,6,-32,34,33,-73,-69,-74
02/04/2020,7,-28,5,34,-77,-77,-79
02/04/2020,8,-60,-45,38,-90,-90,-86
02/04/2020,9,-27,31,33,-78,-76,-74
02/04/2020,10,-31,18,33,-74,-74,-75
02/04/2020,11,-31,10,31,-69,-69,-71
02/04/2020,12,-28,7,36,-78,-78,-80
02/04/2020,13,-44,-26,38,-84,-82,-84
02/04/2020,14,-33,18,36,-72,-73,-78
02/04/2020,15,-35,9,34,-79,-76,-76
02/04/2020,16,-29,-13,31,-76,-74,-74
02/04/2020,17,-32,11,32,-76,-83,-74
02/04/2020,18,-35,-1,32,-71,-73,-74
02/04/2020,19,-41,-27,40,-87,-86,-86
02/04/2020,20,-32,-35,39,-83,-85,-82
02/04/2020,21,-22,34,36,-69,-75,-80
02/04/2020,22,-31,-7,36,-78,-79,-77
02/04/2020,23,-36,2,33,-79,-78,-77
02/04/2020,24,-33,22,33,-66,-76,-78
02/04/2020,25,-34,0,37,-79,-78,-83
02/04/2020,26,-43,-52,38,-81,-84,-81
02/04/2020,27,-33,-7,33,-77,-76,-73
02/04/2020,28,-46,-60,39,-85,-82,-85
02/04/2020,29,-31,13,34,-64,-70,-77
02/04/2020,30,-35,-21,41,-78,-79,-84
02/04/2020,31,-29,-21,34,-77,-72,-76
02/04/2020,32,-41,-39,33.5,-87,-85,-82
02/04/2020,33,-35,30,36,-81,-79,-80
03/04/2020,1,-84,-92,0,-97,-93,-83
03/04/2020,2,-66,-81,38,-95,-91,-82
03/04/2020,3,-29,33,30,-69,-60,-68
03/04/2020,4,-28,42,34,-74,-71,-77
03/04/2020,5,-28,19,32,-75,-70,-71
03/04/2020,6,-29,43,34,-77,-67,-73
03/04/2020,7,-26,15,34,-76,-75,-78
03/04/2020,8,-57,-36,38,-91,-89,-84
03/04/2020,9,-25,43,33,-79,-73,-72
03/04/2020,10,-29,25,34,-74,-73,-74
03/04/2020,11,-31,11,32,-70,-65,-70
03/04/2020,12,-24,12,36,-80,-76,-79
03/04/2020,13,-40,-16,39,-87,-81,-82
03/04/2020,14,-31,22,36,-73,-72,-78
03/04/2020,15,-33,21,34,-80,-73,-75
03/04/2020,16,-31,-8,32,-77,-72,-71
03/04/2020,17,-32,17,32,-76,-83,-72
03/04/2020,18,-29,14,32,-72,-71,-72
03/04/2020,19,-37,-18,41,-87,-85,-84
03/04/2020,20,-29,-29,40,-84,-83,-80
03/04/2020,21,-23,38,37,-69,-71,-79
03/04/2020,22,-28,-1,36,-79,-76,-76
03/04/2020,23,-34,20,34,-78,-75,-77
03/04/2020,24,-32,32,33,-68,-74,-77
03/04/2020,25,-28,6,35,-80,-78,-82
03/04/2020,26,-40,-46,38,-82,-82,-80
03/04/2020,27,-35,10,33,-78,-72,-72
03/04/2020,28,-42,-62,39,-85,-81,-84
03/04/2020,29,-30,16,35,-66,-68,-76
03/04/2020,30,-33,-7,40,-80,-77,-83
03/04/2020,31,-28,-15,34,-79,-69,-75
03/04/2020,32,-42,-35,33.5,-89,-83,-81
03/04/2020,33,-34,41,35,-82,-78,-78
04/04/2020,1,-74,-91,0,-95,-92,-81.5
04/04/2020,2,-66,-80,36.5,-96,-92,-66
04/04/2020,3,-33,27,20,-72,-55,-55
04/04/2020,4,-32,37,21,-80,-68,-64
04/04/2020,5,-33,5,20,-79,-61,-54
04/04/2020,6,-37,53,23,-82,-66,-64
04/04/2020,7,-35,-3,21,-82,-70,-61
04/04/2020,8,-61,-31,36.5,-90,-90,-67
04/04/2020,9,-31,62,21,-83,-71,-57
04/04/2020,10,-31,25,22,-78,-71,-63
04/04/2020,11,-35,9,21,-75,-62,-58
04/04/2020,12,-29,26,22,-83,-76,-63
04/04/2020,13,-43,7,37.5,-90,-82,-68
04/04/2020,14,-37,13,23,-78,-70,-68
04/04/2020,15,-39,25,22,-84,-68,-63
04/04/2020,16,-38,-17,20,-82,-67,-57
04/04/2020,17,-39,26,21,-79,-82,-59
04/04/2020,18,-36,-5,22,-77,-67,-63
04/04/2020,19,-27,-3,23,-86,-83,-66
04/04/2020,20,-32,-36,24,-86,-81,-66
04/04/2020,21,-30,24,22,-73,-69,-62
04/04/2020,22,-34,-5,22,-81,-75,-62
04/04/2020,23,-40,14,23,-84,-76,-67
04/04/2020,24,-38,24,21,-73,-72,-64
04/04/2020,25,-33,-18,34.5,-83,-75,-64
04/04/2020,26,-44,-38,23,-83,-81,-64
04/04/2020,27,-42,-9,20,-83,-66,-53
04/04/2020,28,-43,-58,24,-83,-77,-70
04/04/2020,29,-37,14,22,-72,-66,-66
04/04/2020,30,-36,1,24,-82,-78,-68
04/04/2020,31,-35,-29,21,-84,-67,-59
04/04/2020,32,-47,-36,33.5,-91,-86,-64
04/04/2020,33,-41,6,22,-86,-75,-63
05/04/2020,1,-75,-87,0,-93,-90,-81.5
05/04/2020,2,-63,-76,36.5,-95,-92,-66
05/04/2020,3,-42,33,15,-75,-57,-54
05/04/2020,4,-35,51,17,-80,-67,-62
05/04/2020,5,-40,-14,15,-81,-58,-53
05/04/2020,6,-40,52,17,-84,-66,-61
05/04/2020,7,-38,-9,16,-84,-68,-60
05/04/2020,8,-62,-13,36.5,-90,-90,-64
05/04/2020,9,-36,54,16,-85,-70,-55
05/04/2020,10,-34,21,17,-80,-71,-62
05/04/2020,11,-39,13,16,-79,-59,-56
05/04/2020,12,-34,29,18,-82,-76,-59
05/04/2020,13,-45,11,37.5,-89,-82,-66
05/04/2020,14,-40,14,18,-80,-70,-64
05/04/2020,15,-43,32,16,-85,-66,-59
05/04/2020,16,-41,-9,16,-84,-66,-55
05/04/2020,17,-45,29,17,-80,-84,-58
05/04/2020,18,-46,2,17,-78,-68,-61
05/04/2020,19,-35,7,30.5,-86,-84,-65
05/04/2020,20,-40,-40,19,-86,-81,-63
05/04/2020,21,-37,27,17,-75,-70,-61
05/04/2020,22,-40,1,17,-83,-74,-60
05/04/2020,23,-45,37,17,-83,-75,-64
05/04/2020,24,-40,39,16,-76,-72,-60
05/04/2020,25,-41,-9,34.5,-85,-75,-63
05/04/2020,26,-45,-25,18,-84,-80,-63
05/04/2020,27,-44,-7,15,-85,-64,-53
05/04/2020,28,-53,-49,19,-84,-76,-69
05/04/2020,29,-42,38,16,-74,-65,-62
05/04/2020,30,-48,11,19,-82,-78,-65
05/04/2020,31,-43,-18,17,-86,-68,-57
05/04/2020,32,-44,-26,33.5,-91,-86,-64
05/04/2020,33,-46,17,27.5,-87,-71,-63
06/04/2020,1,-85,-92,0,-96,-93,-80
06/04/2020,2,-65,-79,35,-94,-91,-83
06/04/2020,3,-31,20,28,-66,-62,-69
06/04/2020,4,-25,25,33,-72,-72,-78
06/04/2020,5,-31,4,30,-73,-69,-73
06/04/2020,6,-31,46,30,-74,-68,-73
06/04/2020,7,-29,2,32,-76,-75,-80
06/04/2020,8,-61,-37,35,-89,-89,-85
06/04/2020,9,-30,31,30,-78,-74,-74
06/04/2020,10,-30,19,31,-71,-73,-75
06/04/2020,11,-30,9,29,-68,-67,-70
06/04/2020,12,-29,9,33,-74,-76,-79
06/04/2020,13,-45,-17,36,-85,-81,-83
06/04/2020,14,-33,13,33,-71,-72,-78
06/04/2020,15,-34,10,32,-77,-74,-75
06/04/2020,16,-32,-11,29,-75,-72,-73
06/04/2020,17,-32,11,30,-74,-86,-74
06/04/2020,18,-32,-3,30,-68,-71,-74
06/04/2020,19,-45,-32,38,-85,-85,-85
06/04/2020,20,-34,-31,36,-81,-84,-81
06/04/2020,21,-26,26,33,-67,-73,-79
06/04/2020,22,-30,-4,33,-77,-77,-77
06/04/2020,23,-36,15,31,-77,-75,-77
06/04/2020,24,-31,17,31,-66,-75,-77
06/04/2020,25,-33,-8,34,-79,-79,-84
06/04/2020,26,-41,-47,35,-78,-82,-81
06/04/2020,27,-35,-1,31,-75,-74,-74
06/04/2020,28,-44,-57,36,-84,-81,-85
06/04/2020,29,-33,4,32,-63,-70,-77
06/04/2020,30,-36,-16,38,-77,-79,-84
06/04/2020,31,-29,-20,32,-75,-70,-76
06/04/2020,32,-41,-34,33,-87,-83,-81
06/04/2020,33,-38,29,33,-81,-79,-79
07/04/2020,1,-84,-90,0,-97,-93,-87
07/04/2020,2,-64,-74,35,-95,-91,-83
07/04/2020,3,-29,56,28,-62,-61,-69
07/04/2020,4,-25,81,33,-70,-70,-78
07/04/2020,5,-29,25,31,-73,-70,-73
07/04/2020,6,-28,75,31,-73,-67,-74
07/04/2020,7,-25,19,33,-76,-74,-80
07/04/2020,8,-58,-29,35,-90,-89,-85
07/04/2020,9,-26,73,31,-77,-74,-74
07/04/2020,10,-29,48,32,-71,-72,-75
07/04/2020,11,-29,34,30,-67,-66,-71
07/04/2020,12,-26,40,34,-74,-76,-80
07/04/2020,13,-41,-7,36,-83,-81,-83
07/04/2020,14,-29,59,34,-70,-71,-78
07/04/2020,15,-32,42,32,-77,-72,-76
07/04/2020,16,-28,-6,30,-75,-70,-74
07/04/2020,17,-33,29,31,-77,-84,-73
07/04/2020,18,-33,26,31,-70,-71,-74
07/04/2020,19,-40,-8,38,-86,-86,-85
07/04/2020,20,-26,-15,37,-82,-84,-81
07/04/2020,21,-21,68,34,-67,-72,-80
07/04/2020,22,-28,22,35,-75,-76,-77
07/04/2020,23,-32,50,32,-75,-75,-77
07/04/2020,24,-28,68,31,-64,-73,-77
07/04/2020,25,-29,4,34,-79,-77,-84
07/04/2020,26,-41,-35,36,-78,-82,-81
07/04/2020,27,-34,26,32,-75,-71,-74
07/04/2020,28,-42,-52,37,-84,-81,-85
07/04/2020,29,-28,38,33,-62,-69,-77
07/04/2020,30,-33,6,39,-77,-78,-84
07/04/2020,31,-25,0,32,-75,-70,-77
07/04/2020,32,-39,-26,33,-87,-84,-82
07/04/2020,33,-33,29,33,-80,-77,-79
08/04/2020,1,-84,-90,0,-97,-93,-87
08/04/2020,2,-66,-78,35,-95,-91,-83
08/04/2020,3,-26,24,28,-62,-63,-69
08/04/2020,4,-26,40,33,-73,-72,-78
08/04/2020,5,-26,24,31,-72,-69,-73
08/04/2020,6,-27,53,32,-73,-68,-74
08/04/2020,7,-24,10,33,-76,-75,-79
08/04/2020,8,-59,-33,36,-90,-90,-85
08/04/2020,9,-25,49,31,-77,-74,-74
08/04/2020,10,-29,26,32,-71,-73,-75
08/04/2020,11,-27,24,30,-67,-67,-70
08/04/2020,12,-25,28,34,-75,-77,-80
08/04/2020,13,-41,-11,36,-83,-81,-83
08/04/2020,14,-31,28,34,-72,-73,-78
08/04/2020,15,-30,23,32,-77,-72,-76
08/04/2020,16,-27,-9,30,-74,-71,-73
08/04/2020,17,-30,26,31,-77,-84,-73
08/04/2020,18,-30,9,31,-70,-72,-74
08/04/2020,19,-41,-15,39,-87,-85,-85
08/04/2020,20,-26,-24,38,-81,-85,-81
08/04/2020,21,-20,39,35,-66,-73,-79
08/04/2020,22,-28,1,34,-75,-77,-77
08/04/2020,23,-31,31,32,-78,-76,-77
08/04/2020,24,-27,53,32,-66,-74,-77
08/04/2020,25,-31,-7,35,-78,-79,-83
08/04/2020,26,-40,-42,36,-79,-83,-81
08/04/2020,27,-33,6,32,-76,-73,-74
08/04/2020,28,-43,-58,37,-85,-81,-86
08/04/2020,29,-27,21,33,-61,-70,-76
08/04/2020,30,-32,-8,39,-77,-78,-84
08/04/2020,31,-24,-10,32,-76,-70,-76
08/04/2020,32,-38,-34,33,-87,-84,-81
08/04/2020,33,-35,41,34,-81,-79,-79
09/04/2020,1,-82,-90,0,-97,-93,-84
09/04/2020,2,-62,-75,35,-95,-91,-82
09/04/2020,3,-22,46,28,-60,-61,-69
09/04/2020,4,-25,66,34,-73,-71,-80
09/04/2020,5,-21,26,30,-70,-68,-73
09/04/2020,6,-21,81,31,-71,-66,-74
09/04/2020,7,-15,23,33,-73,-73,-79
09/04/2020,8,-54,-31,36,-90,-90,-85
09/04/2020,9,-14,67,31,-73,-72,-74
09/04/2020,10,-20,49,32,-70,-72,-75
09/04/2020,11,-21,32,30,-63,-65,-71
09/04/2020,12,-18,40,35,-75,-77,-81
09/04/2020,13,-34,2,37,-82,-81,-83
09/04/2020,14,-22,60,35,-68,-71,-79
09/04/2020,15,-24,40,32,-75,-73,-76
09/04/2020,16,-19,2,30,-71,-70,-73
09/04/2020,17,-24,34,31,-75,-84,-74
09/04/2020,18,-22,19,31,-66,-70,-74
09/04/2020,19,-30,-9,39,-86,-86,-85
09/04/2020,20,-19,-16,37,-80,-84,-81
09/04/2020,21,-7,60,34,-62,-72,-80
09/04/2020,22,-18,2,35,-72,-77,-77
09/04/2020,23,-26,45,32,-75,-76,-77
09/04/2020,24,-25,65,31,-61,-73,-77
09/04/2020,25,-21,10,35,-76,-77,-83
09/04/2020,26,-33,-38,36,-76,-82,-81
09/04/2020,27,-25,11,32,-71,-72,-74
09/04/2020,28,-38,-50,38,-83,-80,-85
09/04/2020,29,-19,45,33,-57,-66,-77
09/04/2020,30,-24,2,39,-73,-77,-84
09/04/2020,31,-16,4,32,-72,-69,-76
09/04/2020,32,-32,-25,33,-87,-83,-81
09/04/2020,33,-26,40,34,-79,-77,-80
10/04/2020,1,-88,-93,0,-98,-96,-89
10/04/2020,2,-68,-76,38,-96,-94,-87
10/04/2020,3,-30,46,34,-69,-67,-79
10/04/2020,4,-33,81,37,-77,-74,-85
10/04/2020,5,-32,26,35,-78,-73,-83
10/04/2020,6,-28,84,37,-78,-71,-82
10/04/2020,7,-30,20,37,-81,-77,-87
10/04/2020,8,-59,-18,39,-92,-92,-88
10/04/2020,9,-29,67,36,-81,-77,-83
10/04/2020,10,-28,47,37,-75,-77,-84
10/04/2020,11,-32,28,34,-72,-68,-79
10/04/2020,12,-28,53,38,-81,-81,-86
10/04/2020,13,-41,4,40,-87,-86,-88
10/04/2020,14,-30,64,39,-73,-75,-85
10/04/2020,15,-34,41,37,-81,-76,-85
10/04/2020,16,-35,4,36,-78,-73,-84
10/04/2020,17,-37,32,36,-81,-87,-83
10/04/2020,18,-34,28,35,-73,-74,-82
10/04/2020,19,-36,3,42,-88,-88,-90
10/04/2020,20,-32,-23,42,-86,-87,-88
10/04/2020,21,-23,61,39,-72,-75,-86
10/04/2020,22,-30,14,39,-79,-79,-85
10/04/2020,23,-33,56,37,-79,-80,-84
10/04/2020,24,-31,80,36,-67,-76,-85
10/04/2020,25,-32,18,37,-82,-79,-89
10/04/2020,26,-42,-32,40,-83,-86,-87
10/04/2020,27,-39,17,36,-80,-74,-84
10/04/2020,28,-41,-52,40,-87,-83,-89
10/04/2020,29,-30,42,38,-65,-72,-84
10/04/2020,30,-34,17,41,-80,-82,-89
10/04/2020,31,-28,9,37,-80,-71,-83
10/04/2020,32,-43,-31,33,-90,-88,-86
10/04/2020,33,-35,39,37,-83,-81,-86
11/04/2020,1,-72,-89,0,-95,-92,-86
11/04/2020,2,-65,-80,37.5,-96,-93,-67
11/04/2020,3,-32,14,20,-70,-59,-57
11/04/2020,4,-30,39,21,-80,-67,-65
11/04/2020,5,-31,-7,20,-80,-62,-55
11/04/2020,6,-35,54,23,-81,-66,-65
11/04/2020,7,-31,-11,21,-83,-69,-62
11/04/2020,8,-59,-35,22,-91,-90,-65
11/04/2020,9,-29,48,21,-84,-72,-59
11/04/2020,10,-31,18,23,-78,-71,-65
11/04/2020,11,-33,6,21,-75,-61,-58
11/04/2020,12,-29,10,22,-83,-77,-62
11/04/2020,13,-41,6,39.5,-89,-83,-68
11/04/2020,14,-34,17,23,-79,-70,-68
11/04/2020,15,-38,24,22,-84,-68,-65
11/04/2020,16,-37,-24,21,-82,-63,-59
11/04/2020,17,-38,22,21,-81,-86,-61
11/04/2020,18,-34,-15,22,-77,-67,-64
11/04/2020,19,-25,-9,23,-88,-83,-65
11/04/2020,20,-32,-46,24,-86,-81,-64
11/04/2020,21,-27,16,22,-75,-69,-63
11/04/2020,22,-33,-9,22,-81,-75,-64
11/04/2020,23,-38,1,23,-84,-76,-67
